path,label,source_label,group_id,source_index,is_augmented,split
ANGULARITY/134.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:034,034,true,train
ANGULARITY/035.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:035,035,false,train
ANGULARITY/135.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:035,035,true,train
ANGULARITY/036.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:036,036,false,train
ANGULARITY/136.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:036,036,true,train
ANGULARITY/037.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:037,037,false,train
ANGULARITY/137.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:037,037,true,train
ANGULARITY/038.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:038,038,false,train
ANGULARITY/138.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:038,038,true,train
ANGULARITY/039.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:039,039,false,train
ANGULARITY/139.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:039,039,true,train
ANGULARITY/040.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:040,040,false,train
ANGULARITY/140.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:040,040,true,train
ANGULARITY/041.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:041,041,false,train
ANGULARITY/141.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:041,041,true,train
ANGULARITY/042.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:042,042,false,test
ANGULARITY/142.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:042,042,true,test
ANGULARITY/043.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:043,043,false,train
ANGULARITY/143.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:043,043,true,train
ANGULARITY/044.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:044,044,false,train
ANGULARITY/144.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:044,044,true,train
ANGULARITY/045.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:045,045,false,train
ANGULARITY/145.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:045,045,true,train
ANGULARITY/046.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:046,046,false,train
ANGULARITY/146.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:046,046,true,train
ANGULARITY/047.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:047,047,false,test
ANGULARITY/147.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:047,047,true,test
ANGULARITY/048.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:048,048,false,train
ANGULARITY/148.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:048,048,true,train
ANGULARITY/049.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:049,049,false,train
ANGULARITY/149.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:049,049,true,train
ANGULARITY/050.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:050,050,false,train
ANGULARITY/150.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:050,050,true,train
ANGULARITY/051.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:051,051,false,test
ANGULARITY/151.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:051,051,true,test
ANGULARITY/052.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:052,052,false,train
ANGULARITY/152.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:052,052,true,train
ANGULARITY/053.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:053,053,false,train
ANGULARITY/153.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:053,053,true,train
ANGULARITY/054.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:054,054,false,val
ANGULARITY/154.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:054,054,true,val
ANGULARITY/055.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:055,055,false,val
ANGULARITY/155.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:055,055,true,val
ANGULARITY/056.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:056,056,false,val
ANGULARITY/156.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:056,056,true,val
ANGULARITY/057.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:057,057,false,train
ANGULARITY/157.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:057,057,true,train
ANGULARITY/058.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:058,058,false,train
ANGULARITY/158.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:058,058,true,train
ANGULARITY/059.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:059,059,false,train
ANGULARITY/159.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:059,059,true,train
ANGULARITY/060.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:060,060,false,train
ANGULARITY/160.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:060,060,true,train
ANGULARITY/061.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:061,061,false,train
ANGULARITY/161.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:061,061,true,train
ANGULARITY/062.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:062,062,false,train
ANGULARITY/162.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:062,062,true,train
ANGULARITY/063.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:063,063,false,train
ANGULARITY/163.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:063,063,true,train
ANGULARITY/064.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:064,064,false,train
ANGULARITY/164.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:064,064,true,train
ANGULARITY/065.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:065,065,false,test
ANGULARITY/165.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:065,065,true,test
ANGULARITY/066.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:066,066,false,train
ANGULARITY/166.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:066,066,true,train
ANGULARITY/067.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:067,067,false,train
ANGULARITY/167.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:067,067,true,train
ANGULARITY/068.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:068,068,false,train
ANGULARITY/168.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:068,068,true,train
ANGULARITY/069.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:069,069,false,test
ANGULARITY/169.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:069,069,true,test
ANGULARITY/070.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:070,070,false,train
ANGULARITY/170.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:070,070,true,train
ANGULARITY/071.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:071,071,false,val
ANGULARITY/171.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:071,071,true,val
ANGULARITY/072.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:072,072,false,train
ANGULARITY/172.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:072,072,true,train
ANGULARITY/073.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:073,073,false,val
ANGULARITY/173.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:073,073,true,val
ANGULARITY/074.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:074,074,false,train
ANGULARITY/174.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:074,074,true,train
ANGULARITY/075.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:075,075,false,test
ANGULARITY/175.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:075,075,true,test
ANGULARITY/076.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:076,076,false,train
ANGULARITY/176.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:076,076,true,train
ANGULARITY/077.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:077,077,false,train
ANGULARITY/177.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:077,077,true,train
ANGULARITY/078.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:078,078,false,val
ANGULARITY/178.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:078,078,true,val
ANGULARITY/079.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:079,079,false,train
ANGULARITY/179.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:079,079,true,train
ANGULARITY/080.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:080,080,false,train
ANGULARITY/180.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:080,080,true,train
ANGULARITY/081.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:081,081,false,train
ANGULARITY/181.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:081,081,true,train
ANGULARITY/082.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:082,082,false,train
ANGULARITY/182.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:082,082,true,train
ANGULARITY/083.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:083,083,false,train
ANGULARITY/183.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:083,083,true,train
ANGULARITY/084.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:084,084,false,test
ANGULARITY/184.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:084,084,true,test
ANGULARITY/085.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:085,085,false,train
ANGULARITY/185.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:085,085,true,train
ANGULARITY/086.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:086,086,false,val
ANGULARITY/186.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:086,086,true,val
ANGULARITY/087.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:087,087,false,train
ANGULARITY/187.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:087,087,true,train
ANGULARITY/088.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:088,088,false,train
ANGULARITY/188.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:088,088,true,train
ANGULARITY/089.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:089,089,false,train
ANGULARITY/189.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:089,089,true,train
ANGULARITY/090.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:090,090,false,val
ANGULARITY/190.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:090,090,true,val
ANGULARITY/091.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:091,091,false,val
ANGULARITY/191.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:091,091,true,val
ANGULARITY/092.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:092,092,false,train
ANGULARITY/192.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:092,092,true,train
ANGULARITY/093.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:093,093,false,train
ANGULARITY/193.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:093,093,true,train
ANGULARITY/094.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:094,094,false,train
ANGULARITY/194.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:094,094,true,train
ANGULARITY/095.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:095,095,false,train
ANGULARITY/195.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:095,095,true,train
ANGULARITY/096.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:096,096,false,val
ANGULARITY/196.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:096,096,true,val
ANGULARITY/097.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:097,097,false,train
ANGULARITY/197.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:097,097,true,train
ANGULARITY/098.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:098,098,false,val
ANGULARITY/198.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:098,098,true,val
ANGULARITY/099.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:099,099,false,train
ANGULARITY/199.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:099,099,true,train
ANGULARITY/100.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:100,100,false,train
ANGULARITY/200.png,ANGULARITY,ANGULARITY,ANGULARITY:ANGULARITY:100,100,true,train
CIRCULARITY/001.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:001,001,false,train
CIRCULARITY/101.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:001,001,true,train
CIRCULARITY/002.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:002,002,false,train
CIRCULARITY/102.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:002,002,true,train
CIRCULARITY/003.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:003,003,false,train
CIRCULARITY/103.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:003,003,true,train
CIRCULARITY/004.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:004,004,false,val
CIRCULARITY/104.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:004,004,true,val
CIRCULARITY/005.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:005,005,false,train
CIRCULARITY/105.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:005,005,true,train
CIRCULARITY/006.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:006,006,false,test
CIRCULARITY/106.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:006,006,true,test
CIRCULARITY/007.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:007,007,false,train
CIRCULARITY/107.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:007,007,true,train
CIRCULARITY/008.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:008,008,false,train
CIRCULARITY/108.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:008,008,true,train
CIRCULARITY/009.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:009,009,false,train
CIRCULARITY/109.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:009,009,true,train
CIRCULARITY/010.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:010,010,false,train
CIRCULARITY/110.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:010,010,true,train
CIRCULARITY/011.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:011,011,false,train
CIRCULARITY/111.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:011,011,true,train
CIRCULARITY/012.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:012,012,false,train
CIRCULARITY/112.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:012,012,true,train
CIRCULARITY/013.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:013,013,false,train
CIRCULARITY/113.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:013,013,true,train
CIRCULARITY/014.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:014,014,false,train
CIRCULARITY/114.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:014,014,true,train
CIRCULARITY/015.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:015,015,false,train
CIRCULARITY/115.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:015,015,true,train
CIRCULARITY/016.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:016,016,false,test
CIRCULARITY/116.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:016,016,true,test
CIRCULARITY/017.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:017,017,false,test
CIRCULARITY/117.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:017,017,true,test
CIRCULARITY/018.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:018,018,false,test
CIRCULARITY/118.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:018,018,true,test
CIRCULARITY/019.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:019,019,false,train
CIRCULARITY/119.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:019,019,true,train
CIRCULARITY/020.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:020,020,false,train
CIRCULARITY/120.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:020,020,true,train
CIRCULARITY/021.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:021,021,false,val
CIRCULARITY/121.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:021,021,true,val
CIRCULARITY/022.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:022,022,false,val
CIRCULARITY/122.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:022,022,true,val
CIRCULARITY/023.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:023,023,false,train
CIRCULARITY/123.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:023,023,true,train
CIRCULARITY/024.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:024,024,false,test
CIRCULARITY/124.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:024,024,true,test
CIRCULARITY/025.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:025,025,false,train
CIRCULARITY/125.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:025,025,true,train
CIRCULARITY/026.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:026,026,false,train
CIRCULARITY/126.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:026,026,true,train
CIRCULARITY/027.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:027,027,false,train
CIRCULARITY/127.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:027,027,true,train
CIRCULARITY/028.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:028,028,false,train
CIRCULARITY/128.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:028,028,true,train
CIRCULARITY/029.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:029,029,false,train
CIRCULARITY/129.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:029,029,true,train
CIRCULARITY/030.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:030,030,false,test
CIRCULARITY/130.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:030,030,true,test
CIRCULARITY/031.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:031,031,false,train
CIRCULARITY/131.png,CIRCULARITY,CIRCULARITY,CIRCULARITY:CIRCULARITY:031,031,true,train
